POI_ID,名称,经度,纬度,地址,电话,类型,类型编码,省份,城市,区县,商圈,邮编,数据来源关键词,数据来源区县
B0KULBSJYO,捷易电汽车充电站(西府海棠),116.129106,39.965057,五里坨街道秀府西街绿城·西府海棠,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0MUC93IO2,捷顺充充电站(北京西府海棠地下充电站),116.129013,39.965080,五里坨街道秀府西街绿城·西府海棠,4007005305,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0MA26NK87,新电途汽车充电站(中海金鑫阁充电站),116.184888,39.909956,古城街道城泰街城泰街-道路停车位,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,古城,[],充电站,石景山区
B0L01AF4S6,新电途汽车充电站(优智石景山西黄村南路超充站),116.200710,39.930946,苹果园街道西黄村南路石景山区文化中心,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,北京市
B0MAKOPDQF,新电途汽车充电站(金都大厦希尔顿超充站),116.206566,39.920475,八角街道时代花园社区八角东街25号院3号楼院内东边,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,八角,[],充电站,石景山区
B0L03PBRCV,昆仑网电汽车充电站(中国石油北京石景山燕保大厦充电站),116.251591,39.902704,玉泉路辅路与鲁谷路交叉口西南160米,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0HDYHRX9O,星星充电汽车充电站(内部专用星星充电-石景山-首金顶汽修充电站),116.172720,39.928062,石景山金顶东街东口(苹果园地铁站A口步行410米),4008280768,汽车服务;充电站;专用充电站,011103,北京市,北京市,石景山区,苹果园,[],充电站,石景山区
B0J2T63WME,星星充电汽车充电站(内部专用星星充电石景山-首钢停车场充电站),116.179530,39.906060,北京首钢国际工程技术有限公司,4008280768,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,古城,[],充电站,石景山区
B0KARRHTGD,星星充电汽车充电站(动力时代-金都大厦充电站石景山希尔顿欢朋酒店),116.206340,39.920220,金都大厦停车场,4008280768,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,八角,[],充电站,北京市
B0L04SX9D3,星星充电汽车充电站(北京中海大厦CD座),116.176895,39.913723,古城西街26号院b1-b3,18211183198,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,古城,[],充电站,石景山区
B0L04SX966,星星充电汽车充电站(星星充电-玉泉西街1号院5号楼充电站),116.247505,39.915260,老山街道玉泉西街1东门玉泉西街1号院,13810834431,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0LR2Z4ABC,星星充电汽车充电站(金安中海财富中心地下充电站),116.164634,39.922748,和平西街55号院金安中海财富中心地下停车场,010-59772888,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0MDOHVW1S,星星充电汽车充电站(金安中海财富中心地下充电站2),116.162315,39.922905,和平西街55号院(金安桥地铁站F西南口步行100米),010-57040656,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0JDH6VPN3,星星充电汽车充电站(首钢园六工汇PA停车场充电站),116.154555,39.918845,石景山路68号首钢园六工汇A座地下停车场,18311018112,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0JDD6N9RG,星星充电汽车充电站(首钢园六工汇PB停车场充电站),116.156151,39.917587,五一剧场路首钢园六工汇PB停车场地下停车场112,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0LA2KDAEM,星星充电汽车充电站(首钢园六工汇PE停车场充电站),116.153400,39.916081,六工汇PE停车场充电站,18311018112,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0IK4DKY2L,星星充电汽车充电站(首钢园六工汇PF停车场充电站),116.151590,39.916107,六工汇PF停车场,18311018112,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0JDD6Y3RC,星星充电汽车充电站(首钢园六工汇购物中心PD停车场B1充电站),116.155594,39.915739,首钢园六工汇购物广场地下停车场B1,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0LA2K4U1S,星星充电汽车充电站(首钢园六工汇购物中心PD停车场B2充电站),116.155737,39.915886,六工汇PD停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0FFHRJ7D9,智充汽车充电站(银河财智),116.221879,39.905187,鲁谷街道银河财智中心B座,13510978080;4008770227,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0L1OLPI7R,极氪能源超级充电站(北京老山城市休闲公园极充站),116.216130,39.911175,老山西街(北京老山公园)8-6号地面停车位,4000036036,汽车服务;汽车服务相关;汽车服务相关,010000,北京市,北京市,石景山区,[],[],充电站,石景山区
B0L1570KCE,汽车充电站(bp pulse老山公园南门站),116.215923,39.911048,老山街道老山西街8-6号,4006644086,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0M6A4Y8NW,汽车充电站(公共站北京市石景山区中国医学科学院整形外科医院地下停车场充电站),116.198780,39.942600,八大处路33号,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,西山,[],充电站,石景山区
B0M6A4YGF5,汽车充电站(公共站北京市石景山区北京银保建国酒店充电站),116.184610,39.943806,金府路32号院一号楼地下二层,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,西山,[],充电站,石景山区
B0M6A4XMLD,汽车充电站(公共站北京市石景山区首钢园秀池地下停车场D区充电站),116.153400,39.921470,秀池南路首钢园秀池地下停车场D区,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0M6A4Y8NX,汽车充电站(公共站北京石景山区金鼎时代广场北停车场充电站),116.196140,39.925630,石景山区阜石路165号,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0M6A4XTOF,汽车充电站(公共站石景山区首钢园区制氧创新中心充电站),116.154205,39.910057,首钢园区制氧创新中心停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0LRR4JUIC,汽车充电站(公共站石景山区首钢园区路灯桩示范优易充小站),116.150434,39.923991,首钢园区小西门停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0M6A4Y1HF,汽车充电站(公共站石景山区首钢园小西门停车场充电站),116.150925,39.923088,首钢园小西门停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0MUZK5SUJ,汽车充电站(扬招站石景山区远洋山水小区西门优易充小站),116.235439,39.902537,远洋山水小区西门,4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0MUND1O0A,汽车充电站(扬招站石景山区鲁谷东街北京国际雕塑公园优易充小站),116.235990,39.906036,石景山路2-西门(八宝山地铁站D西南口步行200米),4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0MU7O75B8,汽车充电站(扬招站石景山区鲁谷东街永乐小区优易充小站),116.235504,39.898920,鲁谷东街永乐小区东南门,4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0M6CHTZHY,汽车充电站(智汇充八角中里站),116.201725,39.912225,八角中里附近,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0KAGC08EF,汽车充电站(智汇充新岚大厦站),116.219328,39.901810,依翠园小区东区附近,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0M6A4Y8NY,汽车充电站(石景山区首钢一高炉停车场充电站),116.157120,39.920890,首钢一高炉停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0L24MNKA6,汽车充电站(老山西里5号楼二单元共享慢充站),116.220065,39.909397,老山西里5号楼2单元,13810445403,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0K05RZN18,汽车充电站(苹果园南路39号),116.187126,39.929870,苹果园南路39号(杨庄地铁站A西北口步行410米),15101024890,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0HK912S17,汽车充电站(茂华大厦店),116.206140,39.920638,八角街道八角东街25院希尔顿欢朋酒店院内,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,八角,[],充电站,石景山区
B0K37ALBZM,汽车充电站(西井路甲8号院),116.193500,39.932545,西井路甲8号院,15101024890,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0LAD50LG4,汽车换电站(北汽动力石景山苹果园换电站),116.176343,39.924401,阜石路189号鸿坤盛通大厦西南侧,[],汽车服务;汽车服务相关;汽车服务相关,010000,北京市,北京市,石景山区,苹果园,[],充电站,石景山区
B0MGTR71TG,滴滴充电,116.233125,39.908125,石景山路与严正街交叉口西北120米,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0KU3G7EXS,滴滴充电汽车充电站(中电建睿铂大厦充电站),116.191086,39.901540,中电建睿铂大厦地下三层停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,古城,[],充电站,石景山区
B0M65HJ3Y6,滴滴充电汽车充电站(京西国际珠宝城一级超充站),116.247570,39.903458,八宝山街道和街肉饼(珠宝街店)京西珠宝场站位于京西珠宝东侧地上停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0M6DZ5FI2,滴滴充电汽车充电站(北京石景山八角居然之家超级充电站),116.199273,39.922619,八角街道居然之家(八角店)进门左转为快充区域,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0M6Z72GUD,滴滴充电汽车充电站(北京石景山泽洋大厦充电站),116.200055,39.920050,泽洋大厦-收费停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0MBNAS276,滴滴充电汽车充电站(北京石景山通景大厦充电站),116.184409,39.928800,通景大厦地下停车场下地库B3层即到,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0M6DG4GKO,滴滴充电汽车充电站(北京石景山金安环宇荟充电站),116.163965,39.921908,古城街道中海寰宇天下B1层(金安桥地铁站J口步行180米),4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0M63Z71TE,滴滴充电汽车充电站(燕房金海洋商业中心充电站),116.121400,39.956722,五里坨西街11号院金海洋商业中心地上停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0MANBPU2H,滴滴充电汽车充电站(石景山燕保大厦充电站),116.252075,39.903030,燕保大厦地库停车场(入口)直走到头右转地面停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0KANGS89C,特斯拉目的地充电站(北京石景山翔鹰大厦目的地充电站),116.191810,39.900524,古城南里地下B2层-2254-2256,4009100707,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,古城,[],充电站,石景山区
B0I1NS5HI6,特斯拉超级充电站(北京启迪香山),116.203882,39.945537,"香山南路105号院地下B3充电车位区域,3188-3196车位对面车库入口福田寺西街",[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,香山,[],充电站,石景山区
B0GKJBWF0Y,特斯拉超级充电站(北京居然之家八角店),116.200832,39.923243,"阜石路168号,地上停车场北侧(入口进入后右转)/入口时代花园西街",[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,八角,[],充电站,石景山区
B0KGVGZBSS,特斯拉超级充电站(北京翔鹰大厦),116.192030,39.900837,翔鹰大厦地下停车场B2层2185车位对面/入口韵康街,4009100707,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,古城,[],充电站,石景山区
B0MGFR5URS,特来电充电桩慢充,116.238892,39.893647,鲁谷东街26号,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0FFGSJHTO,特来电充电站(北京市京燕饭店),116.204019,39.907587,石景山路29号京燕大厦地面停车场031,4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,八角,[],充电站,石景山区
B0HG3REIHH,特来电汽车充电站(北京石景山区玉泉大厦一层111号)(暂停营业),116.248204,39.908141,玉泉大厦一层111号地面停车场,4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0FFHJJ4TS,特来电汽车充电站(特来电北京万达嘉华酒店充电站),116.227138,39.906700,石景山路甲18号1号楼(毗邻石景山万达广场),4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,鲁谷,[],充电站,石景山区
B0J0V7Q7QT,特来电汽车充电站(特来电北京市石景山区古城中海大厦充电站),116.178267,39.909004,"古城街道中海大厦B1层1-152,1-153,1-154,1-155,1-156,1-157号车位",4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,古城,[],充电站,石景山区
B0K3GX3CH7,特来电汽车充电站(特来电北京市石景山区郎园充电站),116.238777,39.909489,上庄东街(八宝山地铁站B东北口步行300米),4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,鲁谷,[],充电站,石景山区
B0LKJ51MRN,特来电目的地充电站(北京重型电机厂有限责任公司充电站),116.235250,39.898709,吴家村路57号院重美术馆北侧停车位,13141260882,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0L0N5RN5C,特来电目的地充电站(峰达博远特来电充电站),116.139030,39.938873,高井小区东南2门旁,13810010840,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,广宁,[],充电站,石景山区
B0LD9BZKZP,特来电超级充电站(特来电北京融通华北宾馆充电站),116.194954,39.948406,苹果园街道八大处路华北宾馆,4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,八大处,[],充电站,石景山区
B0LK2MPOLZ,电动汽车充电桩,116.156925,39.920675,群明湖大街与秀池北路交叉口东南120米,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0MD5NVB4S,电动汽车充电站,116.227609,39.899236,鲁谷南路与鲁谷大街交叉口西北180米,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0FFINJZ9Z,石景山供电公司公共充电站,116.213468,39.904046,鲁谷路与翠园西街交叉口西100米,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0L3USGH8R,能加超充超级充电站(西山枫林超充站·华为超充技术支持),116.200813,39.943766,香山南路168-88号,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,香山,[],充电站,石景山区
B0L1M4FYWF,茂电·顺顺充超级充电站(西富港超充站·华为超充技术支持),116.231040,39.891216,鲁谷街道鲁谷大街西富港商城,4008069666,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,鲁谷,[],充电站,石景山区
B0J6RZOERM,蔚来换电站北京首钢篮球中心,116.198685,39.925257,阜石路124号,[],汽车服务;换电站;换电站,011101,北京市,北京市,石景山区,[],[],充电站,石景山区
B0J2DUYQ97,蔚来能源汽车充电站(北京首钢篮球中心),116.198160,39.925229,阜石路159号地面停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0I1SLLUAP,蔚来能源目的地充电站(北京首钢园蔚来中心),116.155709,39.915860,群明湖大街与群明湖北路交叉口西北,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0L09NC4AC,逸安启超级充电站(北京京西大悦城),116.183495,39.925823,京西大悦城地下停车场,4000010780,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0K14PYIAI,逸安启超级充电站(北京石景山万达),116.225494,39.906240,石景山路乙18号石景山万达广场B2层靠近1号电梯厅,4000010780,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0J07S3LYM,金芒果充电站充电站,116.201758,39.908057,盛景大厦B4C区,18101058917,汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0G2G1Q6S8,隆瑞三优射击场914路充电站,116.212841,39.944041,福田公墓射击场,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,香山,[],充电站,石景山区
B0G0OSUJN8,隆瑞三优老山1路充电站,116.232532,39.916023,上庄大街老山城市休闲公园,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0G0O5UKL2,隆瑞三优金顶西街337路充电站,116.160172,39.928960,金顶西街12号,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,模式口,[],充电站,石景山区
B0G0LCHUML,隆瑞三优鲁谷78路汽车充电站,116.241849,39.905184,鲁谷路与雕塑园南街交叉口西北160米,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0MG0CHXLC,首特绿能港充电站,116.178786,39.916679,北辛安南路与嘉安南街交叉口东180米,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,古城,[],充电站,石景山区
B0MASCG862,驴充充充电站(202家属院),116.131375,39.951725,石门路与石门南路交叉口北160米,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0H27SVL54,驿充电新能源汽车充电站(北京石景山中诚大厦),116.199519,39.913830,八角西街36号,[],汽车服务;充电站;充电站,011100,北京市,北京市,石景山区,[],[],充电站,石景山区
B0L054SGDY,一号车新能源汽车充电站(龙岳洲),116.390994,39.943522,龙岳洲,18618189958,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,德胜门,[],充电站,西城区
B0FFHJ0TJF,万城万充汽车充电站(华睦大厦),116.324291,39.884285,马连道南街6号,18611951068,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,太平桥,[],充电站,西城区
B0JD1KTZFA,万城万充汽车充电站(华睦大厦充电站),116.324290,39.884285,北京市马连道南街6号院停车位,4000819993,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,广安门,[],充电站,西城区
B0JKCKF41Z,万城万充汽车充电站(翔达大厦)(暂停营业),116.368975,39.889534,广安门内街道广安门内大街167号翔达大厦,4008083392,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,宣武门,[],充电站,西城区
B0MG7XJAND,万马爱充充电站(北京西站分局),116.326625,39.896275,莲花池东路辅路与莲花池东路入口交叉口南60米,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,公主坟,[],充电站,西城区
B0K3MBF7U6,中国石化汽车充电站(中国石化东经路充电站),116.393350,39.883620,天桥街道东经路40号,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,天桥,[],充电站,西城区
B0L0CYWY4A,中国石化汽车充电站(北京设计院二期内部充电站),116.386170,39.952700,德胜街道安德路67号,95105888,汽车服务;充电站;专用充电站,011103,北京市,北京市,西城区,德胜门,[],充电站,西城区
B0L0CYX5BG,中国石化汽车充电站(北京设计院内部充电站),116.386170,39.952700,德胜街道安德路67号,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,德胜门,[],充电站,西城区
B0FFLOY14M,丰铭共享充电站,116.367885,39.918273,丰盛胡同22号丰铭国际大厦B2,010-63211036,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西单,[],充电站,西城区
B0L14B0OTD,云快充充电站(北京青少年服务中心北京市青年宫),116.366176,39.941134,西章胡同与前章胡同交叉口西南60米(新街口地铁站A西北口旁),[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西直门,[],充电站,西城区
B0L6YONSVR,云快充汽车充电站(石油金融大厦),116.359121,39.923045,王府仓北街与民康胡同西巷交叉口东80米,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,官园,[],充电站,西城区
B0JRPKND4X,云快充汽车充电站(西城区友谊医院门诊楼),116.390530,39.885937,友谊医院门诊楼地下车库,4008288517,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,天桥,[],充电站,西城区
B0FFMEDPQW,优易充charge汽车充电站(西城区阜外大街北侧20207充电扬招站),116.346840,39.923638,阜成门外大街辅路-道路停车位,[],汽车服务;充电站;专用充电站,011103,北京市,北京市,西城区,百万庄,[],充电站,西城区
B0MG5GXOJD,优易充充电站(北京市西城区有研大厦内部充电站),116.373015,39.967357,北三环中路辅路与北三环中路入口交叉口南60米,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,马甸,[],充电站,西城区
B0FFHJZ17N,优易充汽车充电站,116.364742,39.937195,冠英园西区37号华地大厦附近,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,官园,[],充电站,西城区
B0FFHOEKQW,优易充汽车充电站(广安门外大街),116.333907,39.890871,广外大街305号首特四区地面停车场(内部专用),[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,广外大街,[],充电站,西城区
B0FFHOEKRK,优易充汽车充电站(茶马北街),116.323055,39.880920,茶马北街北京第一实验小学,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,广安门,[],充电站,西城区
B0JAX54TVX,依威能源汽车充电站(中信锦园B3停车场),116.376337,39.884141,陶然亭街道菜市口大街8号地下停车场3486,4001800910,汽车服务;充电站;个人充电站,011104,北京市,北京市,西城区,白纸坊,[],充电站,西城区
B0FFK7CT8O,依威能源汽车充电站(大观国际)(内部专用),116.355227,39.873554,大观国际内部地面停车场,[],汽车服务;充电站;专用充电站,011103,北京市,北京市,西城区,右安门,[],充电站,西城区
B0FFL4QCEA,依威能源汽车充电站(太仆寺街33号院3号楼),116.379309,39.913331,北京市西城区太仆寺街33号院3号楼,4001800910,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西单,[],充电站,西城区
B0FFHNXSRC,依威能源汽车充电站(太平洋保险大厦),116.366068,39.918215,北京市太平桥大街丰盛胡同28号中国太平洋保险集团股份有限公司停车场B2,4001800910,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西单,[],充电站,西城区
B0LK7631AT,依威能源汽车充电站(官园公寓),116.362700,39.931480,北京市狮子西巷东侧大玉胡同北侧官园公寓地下停车库,4001800910,汽车服务;充电站;个人充电站,011104,北京市,北京市,西城区,西直门,[],充电站,西城区
B0JAX51U5U,依威能源汽车充电站(广益大厦B座),116.355340,39.890675,北京市广安门内街道广义街5号,4001800910,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,广内大街,[],充电站,西城区
B0FFL6BUPL,依威能源汽车充电站(茗筑大厦),116.321355,39.875847,北京市北京西站南路茗筑大厦,4001800910,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,广安门,[],充电站,西城区
B0FFL6BW4I,依威能源汽车充电站(西单明珠高登大厦),116.375943,39.910482,西长安街街道横二条59号西单明珠高登大厦地下停车场,4001800910,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西单,[],充电站,西城区
B0MGGH3RQZ,傲途魔方智能充电柜,116.377934,39.935096,护国寺大街26号,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,积水潭,[],充电站,西城区
B0MAAN8ONV,公牛充电汽车充电站(-公牛充电桩盛世景苑b223),116.398000,39.924200,什刹海街道景山公园(东南角),[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,[],[],充电站,西城区
B0LRDU66FT,冀东启明汽车充电站(地质调查局),116.336815,39.923855,展览路街道阜成门外大街45号中国地质调查局,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,展览路,[],充电站,西城区
B0IRYUANC2,北京冠华大厦充电站,116.368172,39.940103,西直门内大街118号冠华大厦停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西直门,[],充电站,西城区
B0IRYUC59J,北京市国家新闻出版广电总局充电站,116.355263,39.905878,复兴门桥与复兴门外大街交叉口南140米,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西便门,[],充电站,西城区
B0FFKVFGC4,北京汽车汽车充电站,116.384681,39.944210,后海北沿与甘露胡同交叉口西北160米,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,德胜门,[],充电站,西城区
B0LK1ZDK6W,北京西城首源物业充电站,116.331490,39.896598,莲花池东路辅路与莲花池东路入口交叉口西南40米,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,广外大街,[],充电站,西城区
B0LULU8M5F,北京车联网汽车充电站(佟麟阁路液冷超充),116.368060,39.903587,北京市金融街街道东太平街甲1号停车场,18301081505,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西单,[],充电站,西城区
B0FFMEDPRB,华商三优汽车充电站(西城区三里河路西侧20043充电扬招站),116.334397,39.927520,甘家口大厦停车场(甘家口地铁站A西北口步行370米),[],汽车服务;充电站;专用充电站,011103,北京市,北京市,西城区,展览路,[],充电站,西城区
B0G3ZRTF1S,华商三优汽车充电站(西城区展览馆路20208充电扬招站),116.344267,39.927367,展览馆路加油站北,[],汽车服务;充电站;专用充电站,011103,北京市,北京市,西城区,百万庄,[],充电站,西城区
B0FFMEDO6X,华商三优汽车充电站(西城区广安门内大街20017)出租车专用,116.354262,39.889075,"广安门内大街道路南侧,港中旅大厦门前",[],汽车服务;充电站;专用充电站,011103,北京市,北京市,西城区,白纸坊,[],充电站,西城区
B0FFMEDPRL,华商三优汽车充电站(西城区车公庄大街20002充电扬招站),116.353091,39.932586,"车公庄大街道路北侧,官园批发市场天桥下",4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,官园,[],充电站,西城区
B0FFMEDO6W,华商三优汽车充电站(西城区阜外大街北侧20205充电扬招站),116.351958,39.923754,阜成门外大街7号阜成门外大街辅路-道路停车位,[],汽车服务;充电站;专用充电站,011103,北京市,北京市,西城区,官园,[],充电站,西城区
B0G3A1G99U,华商三优汽车充电站(西城区阜外大街北侧20206充电扬招站),116.346471,39.923579,"阜外大街道路北侧,万龙洲海鲜对面",[],汽车服务;充电站;专用充电站,011103,北京市,北京市,西城区,展览路,[],充电站,西城区
B0G0PYBP7Q,华商三优汽车充电站(阜外大街20207),116.336147,39.923280,"阜外大街道路北侧,万龙洲海鲜对面",4006556620,汽车服务;充电站;专用充电站,011103,北京市,北京市,西城区,展览路,[],充电站,西城区
B0L0JUGR90,博电电动车充电柜,116.363898,39.938440,前半壁街甲2号(新街口地铁站D西南口步行490米),[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西直门,[],充电站,西城区
B0JKL750L2,卡丘汽车充电站(德胜合生财富广场),116.378537,39.958934,德胜门外大街13号院合生财富广场,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,德胜门,[],充电站,西城区
B0L03RDYZZ,卡泰驰充电站(平安镇路口快充),116.359999,39.889999,报国寺东夹道与报国寺前街交叉口东南40米,[],汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西便门,[],充电站,西城区
B0MBNCTFDA,卫莱电充电站(军颐中医医院西侧充电站),116.350725,39.875425,居委会军颐中医医院西侧,15801623192,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,太平桥,[],充电站,西城区
B0MGXBXHEH,卫莱电汽车充电站(玉桃园一区西侧充电站),116.356430,39.942535,西直门北顺城街22号(西直门地铁站B东北口步行240米),13264444744,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,西直门,[],充电站,西城区
B0MAXNJTWL,卫莱电汽车充电站(环境好无占位长城人寿大厦快充站),116.371510,39.946026,新街口北大街3号长城人寿大厦地下停车场B2层,17180082888,汽车服务;充电站;充电站,011100,北京市,北京市,西城区,积水潭,[],充电站,西城区
