esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (℃),min_temperature (℃),available_energy (kw),available_capacity (Ah)
900097686,2.02E+13,40.0,335.2,-42.30000,3.511,3.471,34,32,20.50,63.00
900097688,2.02E+13,57.4,343.3,-68.21000,3.591,3.560,34,31,26.59,81.27
900097694,2.02E+13,76.1,353.2,-27.29000,3.707,3.651,38,36,33.13,100.00
900097700,2.02E+13,66.2,348.8,-29.51000,3.657,3.610,33,31,29.67,90.51
900097707,2.02E+13,58.9,344.9,-61.15000,3.601,3.584,35,33,27.11,82.84
900097715,2.02E+13,69.6,349.4,-58.19000,3.661,3.619,38,36,30.86,94.08
900097723,2.02E+13,61.7,345.6,-29.25000,3.625,3.575,36,34,28.09,85.79
900097728,2.02E+13,26.4,325.0,-23.42000,3.402,3.368,36,34,15.74,48.72
900097735,2.02E+13,79.0,355.2,-49.40000,3.711,3.688,35,33,34.00,100.00
900097741,2.02E+13,25.2,325.0,-61.14000,3.392,3.378,33,31,15.32,47.46
900097744,2.02E+13,42.1,335.6,-63.00000,3.514,3.478,32,31,21.23,65.21
900097752,2.02E+13,39.1,334.0,-46.43000,3.496,3.462,36,34,20.19,62.05
900097753,2.02E+13,69.0,348.5,-41.85000,3.647,3.613,36,35,30.65,93.45
900097759,2.02E+13,33.6,330.7,-60.75000,3.458,3.431,33,32,18.26,56.28
900097766,2.02E+13,26.1,326.4,-62.79000,3.416,3.384,34,32,15.63,48.41
900097769,2.02E+13,51.1,339.9,-41.50000,3.563,3.518,33,32,24.38,74.66
900097775,2.02E+13,66.4,347.0,-74.76000,3.629,3.601,36,35,29.74,90.72
900097782,2.02E+13,48.1,338.7,-33.51000,3.548,3.509,33,30,23.34,71.50
900097790,2.02E+13,26.1,325.8,-23.28000,3.404,3.383,36,34,15.63,48.41
900097794,2.02E+13,20.1,323.1,-29.40000,3.380,3.350,32,31,13.54,42.11
900097796,2.02E+13,21.5,322.3,-42.86000,3.369,3.346,33,32,14.02,43.58
900097801,2.02E+13,71.1,351.4,-40.66000,3.680,3.641,36,35,31.38,95.66
900097805,2.02E+13,39.6,334.0,-54.56000,3.496,3.463,36,34,20.36,62.58
900097812,2.02E+13,79.1,353.9,-59.55000,3.703,3.671,34,33,34.00,100.00
900097820,2.02E+13,47.6,337.8,-50.62000,3.530,3.507,34,33,23.16,70.98
900097827,2.02E+13,73.9,351.5,-71.61000,3.679,3.644,37,35,32.37,98.60
900097834,2.02E+13,44.7,336.8,-40.42000,3.528,3.490,33,32,22.14,67.94
900097836,2.02E+13,31.6,328.5,-60.46000,3.434,3.409,32,31,17.56,54.18
900097839,2.02E+13,24.4,325.8,-45.56000,3.403,3.385,36,35,15.04,46.62
900097843,2.02E+13,65.5,346.9,-38.78000,3.623,3.604,37,35,29.42,89.78
900097851,2.02E+13,21.1,323.0,-38.79000,3.377,3.352,35,33,13.88,43.16
900097858,2.02E+13,53.7,340.7,-48.71000,3.571,3.526,36,33,25.29,77.39
900097863,2.02E+13,61.1,343.9,-70.51000,3.606,3.558,37,35,27.88,85.16
900097867,2.02E+13,24.2,324.6,-66.35000,3.388,3.374,37,35,14.97,46.41
900097868,2.02E+13,72.2,351.7,-59.56000,3.684,3.643,36,34,31.77,96.81
900097876,2.02E+13,59.3,343.8,-29.56000,3.593,3.569,36,34,27.25,83.27
900097880,2.02E+13,64.0,345.9,-43.16000,3.623,3.583,32,31,28.90,88.20
900097881,2.02E+13,50.9,341.0,-70.28000,3.563,3.542,33,31,24.31,74.44
900097884,2.02E+13,28.2,327.4,-51.59000,3.431,3.391,37,35,16.37,50.61
900097886,2.02E+13,65.7,349.3,-48.28000,3.663,3.613,37,35,29.50,89.98
900097893,2.02E+13,67.6,349.2,-30.69000,3.662,3.612,35,34,30.16,91.98
900097894,2.02E+13,65.1,347.2,-32.75000,3.627,3.606,36,34,29.28,89.36
900097902,2.02E+13,74.0,353.7,-49.06000,3.711,3.658,33,31,32.40,98.70
900097904,2.02E+13,16.5,321.9,-25.97000,3.365,3.342,35,33,12.27,38.33
900097908,2.02E+13,52.4,341.2,-39.74000,3.575,3.533,32,30,24.84,76.02
900097914,2.02E+13,56.4,344.1,-53.01000,3.597,3.572,35,33,26.24,80.22
900097918,2.02E+13,75.8,353.1,-52.39000,3.701,3.655,36,34,33.03,100.00
900097922,2.02E+13,36.8,333.1,-29.45000,3.490,3.449,34,32,19.38,59.64
900097924,2.02E+13,16.1,320.0,-57.01000,3.343,3.325,35,32,12.13,37.91
900097925,2.02E+13,66.4,349.4,-33.66000,3.665,3.615,33,31,29.74,90.72
900097931,2.02E+13,49.1,337.5,-59.69000,3.531,3.500,33,31,23.68,72.56
900097939,2.02E+13,40.8,334.7,-65.88000,3.506,3.467,34,32,20.78,63.84
900097942,2.02E+13,66.0,347.2,-36.59000,3.635,3.598,33,31,29.60,90.30
900097945,2.02E+13,48.2,338.9,-40.74000,3.545,3.515,32,30,23.37,71.61
900097951,2.02E+13,77.7,353.0,-27.34000,3.696,3.658,36,34,33.70,100.00
900097959,2.02E+13,57.5,343.2,-24.54000,3.595,3.554,37,35,26.62,81.38
900097965,2.02E+13,51.9,340.1,-45.76000,3.564,3.521,36,34,24.66,75.50
900097967,2.02E+13,48.5,337.5,-50.02000,3.534,3.497,32,30,23.47,71.93
900097973,2.02E+13,47.2,337.7,-71.12000,3.527,3.508,36,34,23.02,70.56
900097978,2.02E+13,31.4,329.1,-48.42000,3.435,3.421,38,36,17.49,53.97
900097986,2.02E+13,33.1,330.8,-44.39000,3.460,3.431,36,35,18.09,55.76
900097990,2.02E+13,20.4,322.0,-27.41000,3.367,3.342,35,34,13.64,42.42
900097998,2.02E+13,49.0,337.8,-24.21000,3.530,3.507,38,36,23.65,72.45
900098003,2.02E+13,73.8,351.4,-52.55000,3.684,3.638,36,34,32.33,98.49
900098005,2.02E+13,40.7,333.3,-64.49000,3.486,3.457,33,32,20.74,63.74
900098007,2.02E+13,28.5,326.4,-74.90000,3.420,3.379,33,31,16.48,50.92
900098012,2.02E+13,50.0,339.3,-51.71000,3.553,3.516,35,33,24.00,73.50
900098019,2.02E+13,18.3,322.0,-62.93000,3.365,3.344,38,36,12.91,40.22
900098023,2.02E+13,16.7,321.9,-51.77000,3.366,3.340,33,31,12.34,38.53
900098028,2.02E+13,29.5,328.9,-33.06000,3.435,3.416,35,34,16.82,51.98
900098033,2.02E+13,30.1,329.6,-48.60000,3.453,3.413,38,36,17.04,52.61
900098038,2.02E+13,28.6,326.1,-60.21000,3.405,3.389,32,31,16.51,51.03
900098041,2.02E+13,18.6,322.5,-31.89000,3.372,3.348,34,33,13.01,40.53
900098049,2.02E+13,33.3,330.3,-64.05000,3.460,3.421,36,35,18.15,55.96
900098055,2.02E+13,57.2,344.6,-74.90000,3.599,3.580,33,31,26.52,81.06
900098062,2.02E+13,42.9,336.1,-62.09000,3.521,3.480,37,36,21.52,66.05
900098067,2.02E+13,44.3,336.7,-38.47000,3.515,3.500,32,30,22.00,67.52
900098075,2.02E+13,36.7,333.2,-49.87000,3.486,3.456,33,31,19.34,59.54
900098077,2.02E+13,43.3,336.5,-35.81000,3.520,3.491,34,32,21.65,66.47
900098083,2.02E+13,20.2,323.6,-26.72000,3.384,3.358,34,33,13.57,42.21
900098087,2.02E+13,21.6,322.3,-73.29000,3.376,3.338,33,31,14.06,43.68
900098088,2.02E+13,29.8,329.2,-68.38000,3.446,3.413,34,32,16.93,52.29
900098093,2.02E+13,25.9,325.8,-52.45000,3.408,3.379,37,36,15.56,48.20
900098094,2.02E+13,60.1,345.6,-39.74000,3.609,3.591,37,35,27.54,84.11
900098101,2.02E+13,73.5,352.5,-34.17000,3.683,3.660,34,33,32.22,98.17
900098103,2.02E+13,27.8,327.4,-60.65000,3.419,3.401,38,36,16.23,50.19
900098108,2.02E+13,31.1,329.9,-32.76000,3.446,3.427,34,31,17.38,53.66
900098113,2.02E+13,61.2,345.4,-64.46000,3.613,3.583,36,34,27.92,85.26
900098121,2.02E+13,45.4,335.3,-67.06000,3.513,3.473,32,30,22.39,68.67
900098128,2.02E+13,38.3,333.2,-38.82000,3.482,3.460,36,35,19.90,61.21
900098136,2.02E+13,47.3,339.1,-70.72000,3.553,3.511,36,34,23.05,70.66
900098137,2.02E+13,78.0,354.2,-56.30000,3.713,3.666,37,34,33.80,100.00
900098142,2.02E+13,48.5,339.4,-38.21000,3.546,3.525,34,32,23.47,71.93
900098149,2.02E+13,56.1,342.3,-66.36000,3.575,3.557,38,36,26.13,79.91
900098156,2.02E+13,28.8,328.1,-61.17000,3.431,3.404,36,34,16.58,51.24
900098164,2.02E+13,76.1,354.3,-61.94000,3.702,3.679,32,30,33.13,100.00
900098165,2.02E+13,28.0,325.7,-24.96000,3.405,3.379,36,35,16.30,50.40
900098171,2.02E+13,20.7,322.7,-72.10000,3.373,3.350,35,34,13.74,42.73
900098174,2.02E+13,19.1,321.7,-50.51000,3.363,3.338,37,35,13.19,41.06
900098175,2.02E+13,67.8,347.8,-70.05000,3.639,3.607,38,35,30.23,92.19
900098180,2.02E+13,68.9,350.9,-59.40000,3.672,3.639,35,33,30.62,93.35
900098182,2.02E+13,25.3,325.3,-61.20000,3.407,3.370,32,30,15.36,47.56
900098189,2.02E+13,61.5,345.5,-62.55000,3.608,3.591,38,36,28.02,85.58
900098196,2.02E+13,50.6,339.0,-49.86000,3.546,3.517,32,31,24.21,74.13
900098198,2.02E+13,78.3,354.8,-63.20000,3.721,3.670,36,34,33.91,100.00
900098204,2.02E+13,42.1,333.4,-50.40000,3.488,3.457,37,35,21.23,65.21
900098211,2.02E+13,60.1,346.0,-73.38000,3.629,3.579,36,34,27.54,84.11
900098213,2.02E+13,51.8,340.0,-60.91000,3.555,3.529,37,35,24.63,75.39
900098221,2.02E+13,15.5,320.3,-23.73000,3.355,3.319,37,35,11.93,37.28
900098222,2.02E+13,31.7,329.0,-36.56000,3.434,3.421,37,36,17.59,54.29
900098225,2.02E+13,72.5,350.8,-39.35000,3.675,3.633,35,34,31.88,97.12
900098229,2.02E+13,45.4,335.9,-23.89000,3.517,3.481,34,32,22.39,68.67
900098230,2.02E+13,44.7,337.1,-42.52000,3.533,3.491,32,30,22.14,67.94
900098236,2.02E+13,46.2,338.1,-48.36000,3.535,3.509,36,33,22.67,69.51
900098238,2.02E+13,32.9,330.8,-54.57000,3.460,3.431,35,34,18.02,55.55
900098243,2.02E+13,23.0,324.5,-47.70000,3.390,3.370,35,34,14.55,45.15
900098251,2.02E+13,36.4,331.2,-49.00000,3.457,3.443,33,31,19.24,59.22
900098253,2.02E+13,64.4,347.7,-54.65000,3.630,3.613,36,34,29.04,88.62
900098260,2.02E+13,23.2,325.8,-51.03000,3.413,3.375,32,30,14.62,45.36
900098263,2.02E+13,65.4,346.2,-42.38000,3.620,3.593,33,31,29.39,89.67
900098269,2.02E+13,47.4,337.5,-64.62000,3.526,3.505,35,33,23.09,70.77
900098277,2.02E+13,58.2,343.4,-25.93000,3.599,3.554,35,33,26.87,82.11
900098283,2.02E+13,16.0,320.2,-37.36000,3.342,3.330,34,33,12.10,37.80
900098287,2.02E+13,22.1,325.2,-48.12000,3.395,3.380,32,30,14.23,44.20
900098291,2.02E+13,21.9,325.3,-42.92000,3.407,3.370,35,33,14.16,44.00
900098295,2.02E+13,32.1,328.7,-36.10000,3.441,3.408,32,31,17.73,54.71
900098296,2.02E+13,29.9,328.2,-74.80000,3.435,3.402,34,32,16.96,52.39
900098298,2.02E+13,39.3,334.2,-27.57000,3.500,3.463,38,36,20.25,62.27
900098304,2.02E+13,78.1,353.8,-66.26000,3.702,3.669,35,33,33.83,100.00
900098308,2.02E+13,24.7,324.6,-29.01000,3.398,3.365,32,30,15.14,46.94
900098312,2.02E+13,55.5,342.9,-44.10000,3.595,3.549,35,33,25.92,79.28
900098316,2.02E+13,32.2,329.9,-47.15000,3.451,3.421,34,32,17.77,54.81
900098318,2.02E+13,64.6,348.3,-41.76000,3.651,3.606,33,31,29.11,88.83
900098324,2.02E+13,24.8,325.9,-47.67000,3.410,3.380,32,30,15.18,47.04
900098330,2.02E+13,59.1,344.7,-63.83000,3.599,3.583,36,34,27.18,83.06
900098338,2.02E+13,17.6,320.2,-27.31000,3.354,3.317,35,33,12.66,39.48
900098345,2.02E+13,51.0,338.5,-23.82000,3.540,3.512,34,32,24.35,74.55
900098353,2.02E+13,64.7,347.0,-68.35000,3.631,3.597,35,33,29.14,88.94
900098359,2.02E+13,20.4,322.2,-65.05000,3.372,3.341,33,31,13.64,42.42
900098361,2.02E+13,25.3,326.1,-38.95000,3.407,3.388,33,32,15.36,47.56
900098364,2.02E+13,28.1,328.2,-29.79000,3.427,3.410,37,35,16.34,50.51
900098366,2.02E+13,19.3,322.9,-47.92000,3.372,3.355,34,33,13.25,41.27
900098369,2.02E+13,63.4,345.2,-54.56000,3.609,3.583,34,32,28.69,87.57
900098373,2.02E+13,37.6,333.5,-54.76000,3.484,3.465,36,34,19.66,60.48
900098378,2.02E+13,42.4,335.6,-42.42000,3.511,3.481,36,34,21.34,65.52
900098381,2.02E+13,73.0,352.9,-49.25000,3.687,3.664,32,31,32.05,97.65
900098387,2.02E+13,67.8,349.1,-25.62000,3.653,3.620,34,33,30.23,92.19
900098394,2.02E+13,43.3,334.9,-67.57000,3.496,3.481,36,35,21.65,66.47
900098398,2.02E+13,63.1,347.0,-48.60000,3.636,3.593,36,35,28.59,87.26
900098403,2.02E+13,39.9,333.0,-72.61000,3.485,3.453,36,34,20.46,62.90
900098406,2.02E+13,24.9,325.9,-30.53000,3.404,3.385,34,32,15.21,47.14
900098411,2.02E+13,45.1,335.4,-57.71000,3.516,3.472,33,32,22.29,68.36
900098414,2.02E+13,64.2,345.6,-38.44000,3.625,3.574,36,35,28.97,88.41
900098417,2.02E+13,78.8,355.9,-30.46000,3.731,3.684,33,31,34.00,100.00
900098424,2.02E+13,67.9,349.5,-48.36000,3.661,3.619,34,33,30.27,92.30
900098429,2.02E+13,66.4,346.8,-69.54000,3.625,3.600,37,36,29.74,90.72
900098433,2.02E+13,76.6,353.9,-64.45000,3.711,3.662,36,34,33.31,100.00
900098440,2.02E+13,62.2,346.2,-55.19000,3.617,3.595,33,32,28.27,86.31
900098445,2.02E+13,54.5,341.2,-73.85000,3.572,3.536,34,33,25.57,78.22
900098451,2.02E+13,28.9,328.8,-54.40000,3.444,3.407,34,33,16.61,51.34
900098455,2.02E+13,38.8,332.5,-66.66000,3.479,3.447,35,33,20.08,61.74
900098458,2.02E+13,58.7,344.3,-59.81000,3.595,3.579,36,34,27.04,82.64
900098461,2.02E+13,38.1,333.8,-66.23000,3.495,3.459,37,35,19.84,61.01
900098467,2.02E+13,19.9,323.3,-74.92000,3.385,3.350,33,32,13.46,41.89
900098470,2.02E+13,45.4,338.0,-61.79000,3.535,3.507,35,33,22.39,68.67
900098475,2.02E+13,77.7,353.4,-24.01000,3.702,3.660,32,31,33.70,100.00
900098483,2.02E+13,58.3,344.7,-61.39000,3.603,3.577,37,35,26.90,82.22
900098490,2.02E+13,76.7,354.5,-64.13000,3.720,3.665,33,31,33.34,100.00
900098492,2.02E+13,53.5,341.5,-26.10000,3.569,3.545,34,32,25.22,77.18
900098498,2.02E+13,58.8,344.2,-30.03000,3.598,3.574,33,32,27.08,82.74
900098504,2.02E+13,75.3,353.6,-30.29000,3.710,3.657,33,31,32.85,100.00
900098510,2.02E+13,37.3,333.1,-57.05000,3.477,3.463,35,33,19.55,60.16
900098513,2.02E+13,22.8,323.8,-65.82000,3.381,3.365,32,30,14.48,44.94
900098521,2.02E+13,49.1,338.8,-61.48000,3.545,3.514,38,36,23.68,72.56
900098525,2.02E+13,69.5,351.2,-36.43000,3.673,3.644,33,30,30.82,93.98
900098533,2.02E+13,27.1,326.6,-41.93000,3.419,3.385,34,32,15.98,49.45
900098538,2.02E+13,24.1,325.5,-36.45000,3.405,3.375,33,31,14.94,46.31
900098545,2.02E+13,39.6,334.5,-59.39000,3.502,3.467,35,33,20.36,62.58
900098548,2.02E+13,22.3,323.4,-60.71000,3.383,3.355,35,32,14.30,44.42
900098554,2.02E+13,58.8,344.4,-26.31000,3.597,3.577,35,33,27.08,82.74
900098559,2.02E+13,47.1,337.7,-31.85000,3.525,3.510,34,32,22.98,70.46
900098561,2.02E+13,46.3,337.6,-32.61000,3.529,3.503,36,35,22.70,69.62
900098568,2.02E+13,67.8,347.6,-26.39000,3.632,3.609,34,32,30.23,92.19
900098570,2.02E+13,20.2,324.2,-52.61000,3.392,3.363,36,34,13.57,42.21
900098573,2.02E+13,39.5,333.0,-29.51000,3.480,3.457,36,34,20.32,62.48
900098576,2.02E+13,43.0,336.4,-24.71000,3.524,3.485,33,31,21.55,66.15
900098582,2.02E+13,25.4,324.4,-36.33000,3.389,3.370,32,30,15.39,47.67
900098586,2.02E+13,67.8,350.1,-65.38000,3.670,3.624,37,34,30.23,92.19
900098588,2.02E+13,46.3,337.0,-24.31000,3.522,3.499,33,31,22.70,69.62
900098591,2.02E+13,37.6,331.9,-50.74000,3.470,3.444,36,34,19.66,60.48
900098599,2.02E+13,25.3,324.9,-47.96000,3.396,3.373,37,36,15.36,47.56
900098605,2.02E+13,73.9,353.0,-32.96000,3.687,3.666,37,35,32.37,98.60
900098613,2.02E+13,50.8,338.3,-40.55000,3.535,3.513,35,33,24.28,74.34
900098614,2.02E+13,27.1,327.0,-23.74000,3.425,3.387,36,36,15.98,49.45
900098615,2.02E+13,55.3,343.4,-73.78000,3.590,3.565,35,33,25.85,79.06
900098622,2.02E+13,62.7,347.2,-68.22000,3.634,3.600,37,36,28.45,86.84
900098626,2.02E+13,59.7,345.6,-73.92000,3.625,3.574,33,31,27.39,83.69
900098628,2.02E+13,64.3,346.7,-68.44000,3.620,3.603,36,34,29.00,88.52
900098631,2.02E+13,27.2,326.4,-72.32000,3.409,3.391,35,33,16.02,49.56
900098634,2.02E+13,19.9,321.6,-33.87000,3.360,3.340,38,37,13.46,41.89
900098635,2.02E+13,54.3,342.9,-63.29000,3.594,3.549,33,32,25.50,78.02
900098641,2.02E+13,34.4,329.2,-53.14000,3.445,3.413,35,34,18.54,57.12
900098643,2.02E+13,68.0,349.3,-59.10000,3.651,3.625,32,31,30.30,92.40
900098644,2.02E+13,26.5,326.6,-67.00000,3.411,3.394,35,33,15.77,48.83
900098648,2.02E+13,51.6,340.9,-32.45000,3.570,3.532,32,31,24.56,75.18
900098655,2.02E+13,35.3,331.1,-51.27000,3.467,3.430,34,32,18.85,58.06
900098658,2.02E+13,31.0,327.8,-73.33000,3.434,3.396,34,32,17.35,53.55
900098666,2.02E+13,22.7,322.9,-41.14000,3.378,3.350,34,31,14.45,44.84
900098672,2.02E+13,22.1,325.4,-43.97000,3.403,3.376,34,33,14.23,44.20
900098678,2.02E+13,43.8,334.9,-56.49000,3.499,3.478,33,32,21.83,66.99
900098686,2.02E+13,21.2,322.3,-40.36000,3.371,3.343,36,34,13.92,43.26
900098690,2.02E+13,24.9,326.5,-42.79000,3.412,3.391,35,33,15.21,47.14
900098698,2.02E+13,24.7,325.2,-49.93000,3.397,3.378,37,34,15.14,46.94
900098705,2.02E+13,54.8,342.8,-58.97000,3.592,3.549,32,30,25.68,78.54
900098707,2.02E+13,53.0,341.7,-57.46000,3.568,3.551,35,32,25.05,76.65
900098708,2.02E+13,39.5,332.4,-32.20000,3.471,3.454,33,31,20.32,62.48
900098711,2.02E+13,29.9,326.9,-72.55000,3.415,3.395,32,30,16.96,52.39
900098718,2.02E+13,44.9,335.6,-65.85000,3.504,3.488,36,34,22.21,68.15
900098723,2.02E+13,23.9,324.0,-69.23000,3.386,3.365,33,32,14.86,46.09
900098725,2.02E+13,18.3,323.1,-69.99000,3.382,3.348,36,33,12.91,40.22
900098732,2.02E+13,29.8,328.0,-39.30000,3.432,3.401,36,34,16.93,52.29
900098734,2.02E+13,19.4,323.0,-46.09000,3.373,3.357,34,32,13.29,41.37
900098741,2.02E+13,50.5,339.5,-64.61000,3.551,3.521,36,34,24.17,74.03
900098743,2.02E+13,69.8,349.7,-59.05000,3.659,3.627,36,35,30.93,94.29
900098751,2.02E+13,31.7,330.3,-30.97000,3.452,3.429,35,34,17.59,54.29
900098754,2.02E+13,35.8,332.2,-37.03000,3.480,3.440,34,33,19.03,58.59
900098757,2.02E+13,77.9,353.6,-36.97000,3.701,3.666,33,32,33.77,100.00
900098764,2.02E+13,30.6,328.9,-39.07000,3.436,3.416,37,34,17.21,53.13
900098772,2.02E+13,57.3,343.4,-60.89000,3.595,3.560,34,31,26.55,81.16
900098776,2.02E+13,61.0,346.8,-67.09000,3.637,3.587,32,30,27.85,85.05
900098777,2.02E+13,67.1,349.0,-51.32000,3.651,3.621,34,32,29.98,91.45
900098782,2.02E+13,25.1,324.8,-29.44000,3.398,3.368,34,33,15.29,47.36
900098785,2.02E+13,57.1,342.9,-43.64000,3.585,3.558,38,37,26.48,80.96
900098786,2.02E+13,64.7,346.7,-32.09000,3.622,3.601,34,33,29.14,88.94
900098792,2.02E+13,66.4,349.0,-32.70000,3.645,3.626,37,34,29.74,90.72
900098793,2.02E+13,61.6,344.8,-47.93000,3.617,3.566,36,34,28.06,85.68
900098800,2.02E+13,55.4,343.5,-39.24000,3.593,3.563,36,33,25.89,79.17
900098807,2.02E+13,71.6,349.8,-72.18000,3.661,3.627,36,34,31.56,96.18
900098812,2.02E+13,39.2,332.6,-29.52000,3.477,3.452,37,35,20.22,62.16
900098816,2.02E+13,23.6,325.3,-38.17000,3.400,3.377,36,34,14.76,45.78
900098819,2.02E+13,32.7,331.1,-73.56000,3.462,3.435,33,32,17.95,55.34
900098820,2.02E+13,47.8,336.7,-28.90000,3.516,3.498,36,34,23.23,71.19
900098825,2.02E+13,40.4,333.3,-70.04000,3.489,3.454,36,35,20.64,63.42
900098832,2.02E+13,45.1,337.3,-39.98000,3.533,3.494,33,31,22.29,68.36
900098834,2.02E+13,76.1,352.3,-43.60000,3.683,3.656,34,33,33.13,100.00
900098836,2.02E+13,27.9,327.2,-58.43000,3.427,3.390,37,36,16.27,50.30
900098842,2.02E+13,54.5,343.0,-61.70000,3.586,3.560,35,33,25.57,78.22
900098846,2.02E+13,48.5,339.6,-56.46000,3.554,3.521,35,32,23.47,71.93
900098851,2.02E+13,45.4,335.5,-24.63000,3.513,3.476,33,31,22.39,68.67
900098856,2.02E+13,43.2,334.3,-33.82000,3.489,3.475,37,35,21.62,66.36
900098859,2.02E+13,28.4,326.5,-41.80000,3.415,3.387,34,32,16.44,50.82
900098864,2.02E+13,31.5,329.2,-66.54000,3.448,3.410,35,33,17.52,54.08
900098867,2.02E+13,65.4,347.3,-28.33000,3.634,3.601,33,32,29.39,89.67
900098868,2.02E+13,62.1,345.1,-57.89000,3.620,3.569,36,34,28.23,86.20
900098873,2.02E+13,60.7,344.4,-48.95000,3.608,3.567,35,34,27.75,84.74
900098876,2.02E+13,19.2,323.5,-23.65000,3.380,3.361,35,33,13.22,41.16
900098878,2.02E+13,18.9,323.3,-55.02000,3.385,3.350,34,31,13.11,40.84
900098884,2.02E+13,43.0,335.3,-48.52000,3.504,3.481,37,35,21.55,66.15
900098892,2.02E+13,21.9,324.6,-47.64000,3.388,3.375,34,32,14.16,44.00
900098893,2.02E+13,30.6,329.2,-29.93000,3.447,3.412,35,34,17.21,53.13
900098895,2.02E+13,40.0,333.3,-25.70000,3.493,3.450,35,33,20.50,63.00
900098899,2.02E+13,18.8,321.6,-46.71000,3.360,3.340,32,31,13.08,40.74
900098901,2.02E+13,72.1,351.8,-63.38000,3.690,3.638,36,34,31.73,96.70
900098908,2.02E+13,35.5,330.2,-61.40000,3.461,3.418,36,35,18.92,58.27
900098916,2.02E+13,37.7,332.9,-71.36000,3.477,3.459,36,34,19.70,60.59
900098923,2.02E+13,64.8,346.8,-22.55000,3.631,3.594,36,35,29.18,89.04
900098929,2.02E+13,49.0,337.5,-48.14000,3.536,3.495,38,36,23.65,72.45
900098931,2.02E+13,75.6,354.7,-43.11000,3.721,3.669,38,36,32.96,100.00
900098935,2.02E+13,70.2,349.5,-51.83000,3.662,3.620,33,32,31.07,94.71
900098939,2.02E+13,78.9,355.6,-27.02000,3.722,3.687,38,37,34.00,100.00
900098941,2.02E+13,20.7,323.4,-70.60000,3.388,3.350,38,36,13.74,42.73
900098944,2.02E+13,47.0,338.0,-72.88000,3.532,3.510,32,31,22.95,70.35
900098947,2.02E+13,23.7,326.2,-37.70000,3.413,3.383,33,31,14.79,45.89
900098954,2.02E+13,57.3,344.1,-60.87000,3.594,3.575,33,31,26.55,81.16
900098955,2.02E+13,26.1,326.0,-70.61000,3.409,3.382,38,36,15.63,48.41
900098959,2.02E+13,16.6,320.5,-39.98000,3.348,3.329,33,31,12.31,38.43
900098960,2.02E+13,78.4,353.9,-70.41000,3.712,3.661,34,32,33.94,100.00
900098963,2.02E+13,17.4,320.6,-35.63000,3.348,3.331,36,33,12.59,39.27
900098968,2.02E+13,61.8,347.1,-51.60000,3.635,3.596,36,34,28.13,85.89
900098975,2.02E+13,29.1,327.0,-73.51000,3.425,3.387,32,30,16.69,51.56
900098977,2.02E+13,15.4,320.9,-43.50000,3.353,3.332,38,36,11.89,37.17
900098982,2.02E+13,34.9,330.5,-29.05000,3.456,3.430,36,33,18.71,57.65
900098989,2.02E+13,69.2,350.3,-31.70000,3.673,3.626,37,34,30.72,93.66
900098991,2.02E+13,64.8,348.8,-57.73000,3.658,3.609,35,33,29.18,89.04
900098995,2.02E+13,71.0,350.4,-24.85000,3.671,3.628,35,34,31.35,95.55
900098998,2.02E+13,59.6,343.5,-29.82000,3.599,3.558,33,31,27.36,83.58
900099003,2.02E+13,57.4,344.7,-38.92000,3.609,3.573,35,33,26.59,81.27
900099009,2.02E+13,39.7,334.3,-37.09000,3.491,3.473,36,34,20.39,62.69
900099011,2.02E+13,53.1,341.5,-57.38000,3.582,3.533,33,32,25.09,76.75
900099016,2.02E+13,79.5,356.5,-72.05000,3.739,3.688,36,35,34.00,100.00
900099022,2.02E+13,40.8,333.0,-54.10000,3.490,3.448,37,34,20.78,63.84
900099028,2.02E+13,44.1,336.3,-30.18000,3.522,3.485,36,34,21.93,67.31
900099036,2.02E+13,16.1,320.6,-23.58000,3.356,3.324,35,33,12.13,37.91
900099037,2.02E+13,32.1,330.3,-43.45000,3.452,3.429,36,34,17.73,54.71
900099038,2.02E+13,58.3,344.5,-46.24000,3.613,3.563,32,30,26.90,82.22
900099042,2.02E+13,65.8,347.7,-38.98000,3.644,3.601,37,35,29.53,90.09
900099045,2.02E+13,44.0,336.6,-74.94000,3.522,3.490,32,30,21.90,67.20
900099053,2.02E+13,67.3,349.6,-50.06000,3.651,3.632,35,34,30.05,91.67
900099056,2.02E+13,67.0,348.2,-28.82000,3.636,3.617,36,34,29.95,91.35
900099059,2.02E+13,50.9,340.7,-49.65000,3.566,3.532,32,31,24.31,74.44
900099062,2.02E+13,38.6,333.8,-33.70000,3.496,3.459,33,31,20.01,61.53
900099063,2.02E+13,79.4,355.2,-43.82000,3.725,3.676,33,32,34.00,100.00
900099064,2.02E+13,31.0,328.3,-73.03000,3.435,3.404,32,30,17.35,53.55
900099072,2.02E+13,42.3,335.3,-66.41000,3.513,3.473,33,31,21.30,65.41
900099077,2.02E+13,59.2,343.3,-52.86000,3.592,3.561,38,36,27.22,83.16
900099082,2.02E+13,70.7,349.8,-55.22000,3.656,3.631,36,34,31.25,95.23
900099084,2.02E+13,16.9,321.2,-42.46000,3.358,3.333,33,32,12.41,38.75
900099089,2.02E+13,19.3,323.8,-70.72000,3.390,3.357,36,34,13.25,41.27
900099094,2.02E+13,55.9,343.1,-68.48000,3.596,3.553,37,34,26.06,79.69
